,time,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22
689,689,29.67,6.21,18.63,26.91,69.69,8.28,18.63,60.72,55.2,63.480000000000004,26.22,60.72,39.33,3.45,32.43,31.05,46.230000000000004,6.21,0.6900000000000001,24.150000000000002,35.19
690,690,20.73,46.297000000000004,30.404,35.241,45.606,22.112000000000002,24.185000000000002,62.190000000000005,47.679,50.443,34.550000000000004,69.10000000000001,42.842,64.95400000000001,31.095000000000002,0.6910000000000001,68.409,58.735,42.842,53.898,64.95400000000001
691,691,24.912,52.592,11.764000000000001,50.516,34.6,31.832,31.832,53.284,53.976,33.908,61.588,60.896,20.068,26.296,65.74,20.76,6.92,69.892,38.06,2.7680000000000002,36.676
692,692,47.817,45.045,55.44,47.124,47.124,24.255,5.5440000000000005,67.914,49.896,6.237,57.519,7.623,67.221,50.589,69.3,67.914,66.528,28.413,60.291000000000004,17.325,55.44
693,693,68.706,36.088,0.6940000000000001,24.984,11.798,15.268,65.93,13.186,57.602000000000004,45.804,25.678,11.798,53.438,37.476,31.924,24.984,22.208000000000002,4.8580000000000005,9.716000000000001,33.312,36.782000000000004
694,694,68.11,68.11,40.31,5.5600000000000005,27.8,14.595,5.5600000000000005,40.31,9.73,44.480000000000004,50.735,25.02,65.33,16.68,9.73,65.33,42.395,27.105,56.295,43.785000000000004,49.345
695,695,25.056,52.896,19.488,13.92,47.328,29.928,16.008,57.768,13.92,39.672000000000004,50.112,22.968,51.504,36.192,38.28,36.888,27.144000000000002,60.552,43.848,48.72,13.224
696,696,39.729,32.062,49.487,50.881,9.061,9.758000000000001,59.942,64.821,58.548,56.457,36.941,53.669000000000004,49.487,67.609,52.972,40.426,23.001,25.092,15.334,55.063,19.516000000000002
697,697,27.222,20.94,35.598,69.102,14.658,10.47,30.014,44.672000000000004,55.142,0.6980000000000001,60.726,67.706,6.98,27.222,31.41,9.772,68.404,60.028,56.538000000000004,13.262,11.168000000000001
698,698,68.502,47.532000000000004,13.281,12.582,21.669,44.736000000000004,65.007,40.542,55.221000000000004,15.378,54.522,25.863,64.308,20.271,57.318,47.532000000000004,34.251,33.552,18.873,59.415,12.582
699,699,0.7000000000000001,52.5,46.9,23.8,62.300000000000004,53.2,69.3,63.0,19.6,44.1,5.6000000000000005,13.3,4.9,23.8,35.7,17.5,37.1,49.7,64.4,53.2,65.8
700,700,38.555,63.791000000000004,54.678000000000004,40.658,35.050000000000004,49.07,25.937,20.329,28.04,63.791000000000004,48.369,51.173,44.163000000000004,60.987,15.422,70.801,58.183,30.143,16.123,9.113,43.462
701,701,63.18,68.796,57.564,58.968,52.65,28.080000000000002,67.392,55.458,23.868000000000002,25.974,50.544000000000004,11.232000000000001,58.266,5.6160000000000005,49.842,28.782,23.868000000000002,54.054,12.636000000000001,48.438,3.5100000000000002
702,702,54.131,26.714000000000002,58.349000000000004,16.872,37.962,46.398,26.011,7.03,66.785,68.894,42.883,18.278,22.496000000000002,23.199,48.507,32.338,11.951,42.883,48.507,13.357000000000001,1.4060000000000001
703,703,29.568,13.376,11.264,21.12,19.712,23.936,37.312,54.912,54.912,21.12,65.47200000000001,39.424,2.816,27.456,9.152000000000001,61.952,7.04,11.968,13.376,48.576,45.056
704,704,39.480000000000004,0.705,42.300000000000004,71.205,43.71,9.870000000000001,26.79,5.64,48.645,63.45,71.205,37.365,23.97,16.92,44.415,0.705,66.27,66.27,54.285000000000004,17.625,5.64
705,705,65.658,34.594,46.596000000000004,49.42,29.652,66.364,50.832,38.124,14.826,14.826,55.068,6.354,67.07000000000001,1.412,40.948,34.594,16.944,4.942,56.480000000000004,4.236,30.358
706,706,45.248,12.019,18.382,70.7,15.554,3.535,42.42,21.917,66.458,1.414,43.834,48.783,53.025,55.853,44.541000000000004,3.535,5.656,4.949,11.312,14.847,36.057
707,707,17.7,60.888,66.552,64.428,55.224000000000004,67.26,26.904,40.356,14.16,57.348,9.204,68.676,69.384,18.408,23.364,55.932,56.64,7.08,22.656,1.416,7.788
708,708,3.545,38.995,8.508000000000001,43.249,52.466,10.635,7.799,54.593,25.524,4.2540000000000004,11.344,42.54,64.519,31.905,7.09,69.482,24.815,69.482,70.9,17.016000000000002,30.487000000000002
709,709,22.72,15.620000000000001,31.240000000000002,19.17,10.65,9.23,50.410000000000004,31.240000000000002,23.43,5.68,65.32000000000001,20.59,48.28,56.09,68.87,68.87,54.67,15.620000000000001,60.35,32.660000000000004,13.49
710,710,19.908,71.10000000000001,6.399,12.087,22.041,63.279,49.059,45.504,68.256,33.417,56.169000000000004,61.857,37.683,64.70100000000001,55.458,19.908,17.775000000000002,22.752,4.977,58.302,55.458
711,711,11.392,23.496000000000002,34.888,17.088,35.6,63.368,9.256,9.256,34.176,23.496000000000002,39.872,28.48,12.816,31.328,33.464,42.72,36.312,36.312,54.112,6.408,12.104000000000001
712,712,12.121,6.417,24.955000000000002,47.771,65.596,25.668,23.529,14.26,43.493,17.825,22.103,24.242,18.538,2.1390000000000002,31.372,6.417,32.085,64.883,35.65,1.426,31.372
713,713,16.422,24.990000000000002,57.120000000000005,48.552,49.980000000000004,65.688,67.83,56.406,52.836,8.568,67.116,25.704,57.120000000000005,29.988,19.992,9.282,64.26,39.27,68.544,49.266,2.142
714,714,6.4350000000000005,66.495,12.155000000000001,44.33,8.58,15.015,23.595,63.635,48.620000000000005,63.635,2.145,69.355,1.43,33.605000000000004,55.055,70.07000000000001,69.355,9.295,17.875,32.89,53.625
715,715,65.156,47.972,22.912,60.86,1.432,25.060000000000002,26.492,15.752,60.144,23.628,30.072,55.132,67.304,26.492,39.38,55.132,25.060000000000002,45.824,49.404,13.604000000000001,62.292
716,716,28.68,59.511,44.454,1.434,55.926,45.171,53.775,34.416000000000004,25.095,30.831,43.02,33.699,62.379,65.964,44.454,66.681,63.096000000000004,50.19,42.303000000000004,41.586,1.434
717,717,40.208,12.924,0.718,27.284,26.566,45.234,51.696,62.466,71.08200000000001,68.21000000000001,23.694,48.106,19.386,13.642,66.056,71.08200000000001,56.004,17.232,25.848,30.156000000000002,37.336
718,718,30.917,50.33,51.049,52.487,39.545,40.983000000000004,65.429,25.165,17.256,71.181,56.801,19.413,7.909,62.553000000000004,1.438,71.9,18.694,19.413,7.909,61.834,56.801
719,719,29.52,47.52,23.04,0.72,69.84,63.36,13.68,70.56,35.28,57.6,28.080000000000002,25.2,15.84,9.36,33.84,19.44,59.76,12.96,30.96,69.84,1.44
720,720,11.536,35.329,55.517,22.351,23.793,45.423,64.89,15.862,49.028,9.373,58.401,53.354,18.025000000000002,11.536,7.21,42.539,7.21,7.931,66.33200000000001,66.33200000000001,30.282
721,721,42.598,54.15,67.868,2.888,64.98,55.594,22.382,27.436,43.32,53.428000000000004,52.706,49.818,23.104,0.722,28.88,52.706,30.324,10.108,63.536,54.872,62.092
722,722,13.014000000000001,46.995,73.023,69.408,54.225,6.507000000000001,68.685,10.845,60.732,43.38,32.535000000000004,36.15,70.854,19.521,49.887,57.117000000000004,3.615,69.408,32.535000000000004,43.38,60.009
723,723,39.096000000000004,10.136000000000001,50.68,61.54,2.172,18.824,2.172,44.164,54.300000000000004,67.33200000000001,38.372,23.892,28.96,24.616,4.344,63.712,23.168,19.548000000000002,41.268,39.82,29.684
724,724,2.9,13.775,60.175000000000004,47.85,6.525,9.425,68.15,42.050000000000004,23.2,21.025000000000002,22.475,55.1,22.475,14.5,10.15,27.55,60.175000000000004,7.9750000000000005,55.825,58.0,32.625
725,725,21.054000000000002,49.368,23.232,42.108000000000004,43.56,37.026,7.986,3.63,45.012,66.792,60.258,29.766000000000002,31.218,17.424,50.094,10.164,43.56,47.916000000000004,17.424,37.026,66.792
726,726,47.982,24.718,37.077,68.33800000000001,56.706,1.454,36.35,7.997,58.887,37.804,69.065,19.629,22.537,35.623,70.519,63.976,53.798,55.252,50.163000000000004,9.451,71.973
727,727,16.016000000000002,13.832,47.32,40.04,2.184,63.336,5.096,69.888,56.784,36.4,43.68,34.944,18.928,8.008000000000001,10.92,49.504,13.104000000000001,25.48,12.376,32.032000000000004,40.768
728,728,51.03,18.225,26.973,42.282000000000004,21.141000000000002,53.946,5.103,70.71300000000001,10.206,52.488,72.171,11.664,48.114000000000004,63.423,43.74,19.683,50.301,34.263,69.984,25.515,51.03
729,729,31.39,72.27,11.68,46.72,21.900000000000002,22.63,27.740000000000002,67.89,64.24,65.7,24.09,1.46,41.61,63.51,46.72,69.35000000000001,52.56,61.32,16.79,64.97,1.46
730,730,8.772,8.772,57.749,65.79,33.626,57.018,43.129,49.708,13.889000000000001,24.854,12.427,46.053000000000004,46.053000000000004,35.819,8.772,31.433,47.515,4.386,6.579,31.433,44.591
731,731,60.024,47.58,57.828,13.176,28.548000000000002,5.124,66.612,38.064,13.176,35.868,35.868,18.3,51.972,35.136,57.828,49.776,55.632,68.808,58.56,65.148,6.588
732,732,13.927,7.33,24.189,67.436,8.063,39.582,27.854,53.509,28.587,18.325,46.179,13.927,73.3,18.325,18.325,38.116,65.97,52.043,26.388,74.033,49.844
733,733,68.996,58.72,43.306,69.73,8.074,16.148,16.148,34.498,57.986000000000004,27.158,16.148,70.464,47.71,37.434,63.858000000000004,33.03,39.636,35.232,7.34,5.872,42.572
734,734,14.700000000000001,36.75,63.21,3.6750000000000003,13.965,61.005,14.700000000000001,16.905,17.64,11.025,58.065,46.305,43.365,55.86,54.39,25.725,73.5,18.375,7.3500000000000005,13.965,38.22
735,735,28.704,41.216,2.944,68.44800000000001,22.816,38.272,20.608,17.664,17.664,56.672000000000004,52.992000000000004,19.136,29.44,5.152,36.064,22.080000000000002,41.216,40.480000000000004,50.784,72.128,40.480000000000004
736,736,4.422,55.275,27.269000000000002,0.737,29.48,23.584,5.159,44.957,44.22,66.33,32.428,54.538000000000004,21.373,43.483000000000004,65.593,53.064,13.266,35.376,69.278,47.905,31.691
737,737,17.712,8.118,37.638,73.062,1.476,25.092,42.066,3.69,34.686,19.926000000000002,43.542,13.284,1.476,3.69,74.538,57.564,41.328,28.044,30.258,61.992000000000004,50.922000000000004
738,738,52.469,72.422,67.249,69.46600000000001,26.604,43.601,22.17,20.692,73.161,72.422,8.868,41.384,23.648,27.343,34.733000000000004,42.123,36.211,60.598,67.249,11.824,16.997
739,739,59.2,13.32,19.240000000000002,53.28,8.88,5.92,48.1,55.5,27.38,24.42,25.900000000000002,29.6,50.32,68.82000000000001,52.54,68.08,15.540000000000001,57.72,7.4,34.04,56.980000000000004
740,740,71.136,8.892,22.23,60.762,27.417,7.41,14.82,49.647,62.244,68.172,23.712,6.6690000000000005,45.942,44.46,33.345,60.762,66.69,17.043,68.172,8.151,64.467
741,741,27.454,14.84,54.166000000000004,64.554,36.358000000000004,54.166000000000004,66.038,57.134,71.232,12.614,46.004,43.036,48.230000000000004,46.746,28.196,37.1,6.678,5.194,48.230000000000004,57.134,23.002
742,742,20.061,74.3,26.005,6.687,54.239000000000004,23.776,12.631,66.127,29.72,42.351,40.865,38.636,2.229,30.463,61.669000000000004,26.748,29.72,73.557,4.458,69.099,9.659
743,743,26.04,38.688,65.47200000000001,31.248,28.272000000000002,29.76,72.912,68.44800000000001,9.672,34.968,20.088,13.392,58.776,52.08,35.712,35.712,67.70400000000001,7.44,74.4,19.344,49.848
744,744,13.41,27.565,14.9,29.8,73.755,55.875,74.5,8.94,11.92,7.45,49.17,33.525,37.995,69.285,73.01,14.9,29.8,35.015,61.09,11.92,37.25
745,745,61.918,23.126,75.346,11.936,31.332,33.57,23.872,33.57,17.158,67.14,45.506,58.188,56.696,20.888,61.172000000000004,35.808,35.062,41.776,56.696,30.586000000000002,52.22
746,746,8.217,56.772,10.458,48.555,10.458,11.205,11.205,32.868,29.88,34.362,18.675,40.338,40.338,50.049,74.7,48.555,28.386,23.904,54.531,22.41,23.157
747,747,66.572,36.652,41.888,1.496,52.36,18.7,25.432000000000002,47.124,67.32000000000001,59.092,66.572,30.668,14.96,57.596000000000004,23.936,2.244,26.18,29.172,69.56400000000001,56.848,61.336
748,748,48.685,17.227,68.908,59.92,13.482000000000001,10.486,37.45,13.482000000000001,56.924,11.984,53.928000000000004,1.498,74.151,34.454,39.697,25.466,38.199,69.657,40.446,5.243,27.713
749,749,21.0,68.25,42.0,18.75,3.75,12.75,33.75,11.25,53.25,47.25,30.75,12.75,15.75,2.25,49.5,24.75,55.5,65.25,63.0,66.0,47.25
750,750,30.04,53.321,11.265,73.598,74.349,9.012,35.297000000000004,62.333,39.803000000000004,16.522000000000002,10.514,16.522000000000002,66.08800000000001,15.771,39.052,22.53,69.843,48.815,71.345,75.10000000000001,5.257
751,751,66.928,54.144,12.784,57.152,9.024000000000001,9.776,38.352000000000004,10.528,25.568,31.584,63.92,6.016,45.12,75.952,10.528,18.8,42.864000000000004,34.592,40.608000000000004,67.68,71.44
752,752,11.295,60.993,57.981,23.343,0.753,38.403,34.638,41.415,36.144,60.993,46.686,70.782,23.343,46.686,9.036,48.945,27.108,57.228,64.758,73.041,73.041
753,753,55.796,6.032,36.192,76.154,38.454,24.128,2.262,76.154,6.032,6.032,3.016,39.208,0.754,67.86,67.86,42.224000000000004,62.582,30.914,67.106,67.106,60.32
754,754,24.915,64.175,11.325000000000001,54.36,40.015,38.505,69.46000000000001,32.465,4.53,18.875,31.71,47.565,15.1,22.650000000000002,25.67,0.755,30.2,13.59,21.14,23.405,43.035000000000004
755,755,21.924,49.14,15.120000000000001,17.388,21.924,48.384,41.58,49.14,11.34,73.33200000000001,21.168,59.724000000000004,12.852,9.072000000000001,58.968,43.092,18.144000000000002,61.236000000000004,63.504,43.092,25.704
756,756,50.719,75.7,12.869,55.261,63.588,59.046,22.71,68.13,18.168,24.224,17.411,17.411,35.579,46.934,34.065,67.373,35.579,66.616,24.224,31.794,71.915
757,757,40.932,44.722,41.69,3.79,68.978,72.01,30.32,15.16,51.544000000000004,9.854000000000001,4.548,66.70400000000001,45.480000000000004,48.512,72.01,21.224,74.284,50.786,45.480000000000004,30.32,40.174
758,758,69.828,71.346,31.878,12.903,54.648,39.468,25.047,4.554,37.191,15.18,50.853,8.349,22.011,22.011,41.745,37.95,72.105,28.842000000000002,45.54,40.227000000000004,32.637
759,759,18.240000000000002,30.400000000000002,18.240000000000002,19.0,67.64,67.64,38.0,76.76,3.8000000000000003,28.88,66.12,61.56,13.68,38.0,67.64,51.68,4.5600000000000005,46.36,25.84,1.52,53.2
760,760,73.056,49.465,38.050000000000004,75.339,15.981,6.088,44.138,35.767,25.113,24.352,57.836,62.402,8.371,12.937,6.088,50.987,52.509,61.641,24.352,40.333,57.075
761,761,26.67,40.386,48.006,9.906,33.528,22.098,44.958,14.478,74.676,11.43,19.812,41.148,56.388,30.48,27.432000000000002,32.766,24.384,54.102000000000004,76.2,60.198,40.386
762,762,30.52,8.393,60.277,18.312,17.549,14.497,19.838,54.173,61.803000000000004,48.069,70.196,21.364,47.306000000000004,22.127,44.254,71.72200000000001,38.15,70.196,53.410000000000004,35.861000000000004,43.491
763,763,51.188,48.132,57.300000000000004,58.828,66.468,3.056,57.300000000000004,18.336000000000002,72.58,51.188,26.740000000000002,42.784,3.8200000000000003,25.976,67.232,35.144,44.312,61.120000000000005,3.8200000000000003,67.232,23.684
764,764,71.91,43.605000000000004,38.25,23.715,9.945,2.295,25.245,62.730000000000004,66.555,42.84,57.375,63.495000000000005,4.59,53.550000000000004,10.71,28.305,73.44,18.36,1.53,26.775000000000002,22.95
765,765,24.512,16.086000000000002,13.022,58.216,59.748000000000005,63.578,39.832,65.11,14.554,72.77,68.94,52.088,67.408,60.514,16.086000000000002,74.302,52.854,69.706,13.022,55.152,62.046
766,766,44.486000000000004,72.865,26.845,39.884,46.02,75.166,26.078,55.224000000000004,75.933,17.641000000000002,71.331,60.593,52.156,37.583,47.554,42.185,28.379,17.641000000000002,49.088,61.36,28.379
767,767,46.848,10.752,20.736,65.28,43.776,24.576,16.128,21.504,69.12,67.584,46.08,18.432000000000002,52.224000000000004,13.056000000000001,23.04,49.152,56.832,72.19200000000001,7.68,36.096000000000004,74.496
768,768,56.906,31.529,24.608,69.21000000000001,2.307,9.997,73.055,23.07,2.307,12.304,0.769,63.827,28.453,2.307,2.307,24.608,74.593,39.219,53.061,47.678000000000004,32.298
769,769,14.63,61.6,33.11,43.12,69.3,30.8,56.21,51.59,12.32,11.55,28.490000000000002,5.39,73.15,64.68,39.27,54.67,64.68,20.79,9.24,3.08,23.87
770,770,10.794,69.39,15.42,6.168,59.367000000000004,37.779,48.573,8.481,2.313,48.573,43.176,40.863,14.649000000000001,3.084,6.168,26.985,19.275000000000002,1.542,8.481,19.275000000000002,48.573
771,771,77.97200000000001,6.176,2.316,50.18,66.392,56.356,72.568,63.304,16.984,16.212,75.656,1.544,22.388,7.72,66.392,51.724000000000004,30.108,26.248,74.884,65.62,46.32
772,772,47.926,42.515,20.098,53.337,63.386,66.478,54.11,13.141,31.693,24.736,54.11,36.331,66.478,29.374000000000002,39.423,64.932,15.46,19.325,0.773,40.969,9.276
773,773,30.96,8.514,27.864,77.4,20.124,2.322,31.734,16.254,64.242,55.728,9.288,65.016,71.208,62.694,57.276,74.304,48.762,35.604,13.158,53.406,37.926
774,774,30.225,16.275,16.275,46.5,29.45,62.775,20.150000000000002,58.125,51.15,59.675000000000004,57.35,20.925,65.875,75.175,30.225,23.25,51.925000000000004,55.800000000000004,20.150000000000002,55.025,75.175
775,775,44.232,2.328,76.048,16.296,65.184,68.288,33.368,27.936,22.504,66.736,49.664,76.048,45.784,69.84,68.288,33.368,17.072,52.768,72.168,38.800000000000004,62.08
776,776,24.087,31.857,66.045,47.397,28.749000000000002,20.979,23.31,75.369,3.108,74.592,31.080000000000002,34.188,12.432,55.167,69.153,20.979,64.491,35.742,29.526,24.087,2.331
777,777,66.908,17.116,21.784,46.68,40.456,25.674,50.57,2.334,73.91,38.9,29.564,75.46600000000001,50.57,39.678000000000004,17.116,57.572,77.8,72.354,43.568,77.8,41.234
778,778,2.337,35.834,31.939,51.414,5.453,56.867000000000004,15.58,6.232,63.878,70.11,74.005,7.011,44.403,47.519,58.425000000000004,77.121,52.193,42.845,7.011,12.464,56.088
779,779,8.58,9.36,31.98,20.28,30.42,78.0,14.040000000000001,23.400000000000002,12.48,12.48,6.24,69.42,14.040000000000001,10.92,73.32000000000001,28.86,40.56,4.68,78.0,39.0,44.46
780,780,56.232,54.67,16.401,60.918,39.050000000000004,59.356,41.393,57.794000000000004,5.4670000000000005,65.604,67.947,32.802,57.794000000000004,39.831,42.955,5.4670000000000005,54.67,0.781,26.554000000000002,8.591,74.19500000000001
781,781,57.086,16.422,39.1,45.356,3.128,23.46,51.612,77.418,39.1,70.38,46.92,6.256,36.754,69.598,44.574,0.782,60.996,6.256,35.972,42.228,70.38
782,782,37.584,67.33800000000001,1.566,19.575,33.669000000000004,33.669000000000004,28.971,55.593,45.414,18.009,41.499,46.980000000000004,49.329,21.141000000000002,73.602,75.95100000000001,43.848,39.15,18.009,20.358,37.584
783,783,10.976,36.064,36.848,47.824,47.04,61.152,10.192,31.36,54.096000000000004,72.912,38.416000000000004,22.736,21.168,76.83200000000001,61.936,55.664,58.016,47.04,76.83200000000001,70.56,57.232
784,784,56.52,57.305,6.28,37.68,34.54,34.54,21.195,16.485,57.305,19.625,36.895,70.65,0.785,3.14,24.335,21.98,15.700000000000001,28.26,6.28,5.495,13.345
785,785,35.37,70.74,20.436,6.288,43.230000000000004,3.93,49.518,18.078,30.654,36.156,34.584,29.868000000000002,55.806000000000004,66.81,79.386,11.004,49.518,21.222,57.378,18.078,47.946
786,786,36.989000000000004,72.404,7.87,40.137,7.083,79.487,12.592,77.913,29.119,35.415,76.339,40.137,64.534,13.379,4.722,54.303000000000004,61.386,70.043,15.74,59.812000000000005,59.812000000000005
787,787,79.58800000000001,57.524,51.22,53.584,21.276,74.072,44.128,19.7,22.064,44.916000000000004,36.248,40.188,48.856,45.704,20.488,69.34400000000001,3.152,1.576,13.396,14.972,33.096000000000004
788,788,41.817,12.624,18.936,65.487,63.909,28.404,4.734,67.065,78.111,75.744,22.092,20.514,40.239000000000004,78.111,72.58800000000001,39.45,22.881,4.734,57.597,18.147000000000002,52.074
789,789,60.83,47.4,14.22,48.980000000000004,22.91,41.08,71.89,48.19,61.620000000000005,21.330000000000002,56.88,26.86,29.23,71.10000000000001,11.06,53.72,18.17,56.88,11.06,35.550000000000004,45.03
790,790,68.026,17.402,34.013,18.984,67.235,29.267,71.19,44.296,0.791,55.370000000000005,26.103,21.357,21.357,21.357,46.669000000000004,45.878,48.251,48.251,11.074,25.312,14.238
791,791,2.376,53.064,51.480000000000004,38.016,60.192,77.616,76.032,50.688,38.808,68.904,45.936,21.384,26.928,50.688,7.128,7.92,67.32000000000001,65.736,61.776,7.92,12.672
792,792,15.860000000000001,42.822,78.507,11.895,25.376,62.647,64.233,68.991,34.892,12.688,22.997,7.930000000000001,5.551,50.752,8.723,23.79,77.714,33.306,68.991,14.274000000000001,58.682
793,793,12.704,60.344,54.786,14.292,23.82,58.756,34.142,8.734,65.902,35.730000000000004,26.202,43.67,67.49,17.468,75.43,7.146,50.816,5.558,56.374,44.464,65.902
794,794,53.265,49.29,37.365,40.545,22.26,54.855000000000004,42.93,22.26,54.855000000000004,54.855000000000004,10.335,0.795,71.55,22.26,28.62,62.01,59.625,38.160000000000004,75.525,65.19,3.18
795,795,70.84400000000001,56.516,38.208,23.88,4.776,0.796,26.268,13.532,26.268,24.676000000000002,66.864,19.900000000000002,19.900000000000002,42.188,16.716,58.904,21.492,48.556000000000004,9.552,8.756,61.292
796,796,74.918,6.376,36.662,41.444,70.933,35.068,42.241,21.519000000000002,79.7,28.692,23.91,21.519000000000002,43.835,3.188,46.226,70.933,19.925,39.85,39.85,40.647,51.008
797,797,71.82000000000001,26.334,70.224,41.496,56.658,70.224,80.598,7.98,7.182,66.234,48.678000000000004,9.576,25.536,5.586,77.406,5.586,29.526,2.394,67.83,42.294000000000004,18.354
798,798,28.764,40.749,79.101,29.563000000000002,43.146,31.96,10.387,37.553,57.528,25.568,10.387,4.7940000000000005,54.332,45.543,65.518,75.106,50.337,73.508,64.71900000000001,27.166,75.905
799,799,30.400000000000002,53.6,14.4,15.200000000000001,75.2,48.0,13.6,20.0,44.800000000000004,39.2,52.0,44.0,68.0,12.8,29.6,40.0,52.0,54.4,8.8,13.6,23.2
800,800,25.632,60.876000000000005,37.647,12.816,4.806,55.269,28.035,56.07,48.861000000000004,42.453,55.269,33.642,32.04,73.69200000000001,4.005,37.647,37.647,10.413,48.861000000000004,19.224,52.866
801,801,50.526,70.57600000000001,4.812,77.794,31.278000000000002,50.526,38.496,23.258,3.208,64.16,36.09,34.486000000000004,2.406,15.238,50.526,33.684,56.14,27.268,76.19,14.436,75.388
802,802,41.756,69.058,44.968,20.878,29.711000000000002,27.302,48.18,13.651,60.225,43.362,57.816,24.893,13.651,0.803,4.8180000000000005,74.679,23.287,8.03,11.242,46.574,40.953
803,803,70.752,72.36,8.040000000000001,38.592,73.164,66.732,22.512,19.296,57.888,2.412,30.552,60.300000000000004,5.628,34.572,11.256,42.612,12.06,62.712,74.772,16.080000000000002,31.356
804,804,71.645,72.45,56.35,52.325,70.035,15.295,62.79,63.595,72.45,18.515,45.885,28.175,16.1,74.865,61.18,57.96,18.515,59.57,74.865,32.2,77.28
805,805,1.612,78.988,19.344,46.748,36.27,45.136,72.54,40.300000000000004,35.464,74.152,8.866,29.822,24.18,42.718,49.972,77.376,5.642,14.508000000000001,4.836,62.868,29.822
806,806,48.42,66.981,40.35,31.473,25.017,8.877,45.999,37.122,27.438,33.894,26.631,58.911,4.8420000000000005,26.631,77.47200000000001,39.543,4.035,25.017,54.876,44.385,52.455
807,807,0.808,71.104,69.488,67.06400000000001,0.808,51.712,33.936,9.696,42.016,81.608,8.08,18.584,76.76,35.552,41.208,25.856,38.784,69.488,33.936,7.272,47.672000000000004
808,808,37.214,15.371,18.607,57.439,0.809,51.776,43.686,7.281000000000001,17.798000000000002,8.09,50.158,40.45,49.349000000000004,72.81,63.911,14.562000000000001,9.708,43.686,31.551000000000002,5.663,28.315
809,809,57.51,8.91,68.85000000000001,38.88,31.59,29.97,81.81,66.42,73.71000000000001,74.52,28.35,72.9,76.14,13.77,59.13,59.94,61.56,76.95,10.53,81.0,48.6
810,810,30.007,75.423,33.251,25.141000000000002,56.77,37.306,68.935,16.22,4.866,29.196,25.952,2.433,10.543000000000001,73.801,61.636,26.763,55.959,51.904,20.275000000000002,32.44,45.416000000000004
811,811,57.652,63.336,30.044,75.516,71.456,21.924,22.736,0.812,60.9,37.352000000000004,1.624,56.028,60.088,10.556000000000001,52.78,31.668,47.096000000000004,24.36,49.532000000000004,64.96000000000001,30.856
812,812,51.219,82.113,49.593,82.113,19.512,68.292,50.406,47.154,58.536,34.959,53.658,3.2520000000000002,82.113,8.13,56.910000000000004,47.154,78.861,52.845,61.788000000000004,52.845,43.902
813,813,65.12,21.164,6.5120000000000005,61.864000000000004,15.466000000000001,52.096000000000004,26.048000000000002,7.3260000000000005,32.56,35.002,70.004,65.12,37.444,61.050000000000004,36.63,46.398,28.490000000000002,15.466000000000001,66.748,12.21,25.234
814,814,44.825,75.795,11.41,30.970000000000002,60.31,53.79,11.41,56.235,45.64,61.125,39.12,66.83,32.6,31.785,73.35000000000001,54.605000000000004,48.9,22.005,63.57,55.42,36.675000000000004
815,815,77.52,70.176,4.896,39.168,58.752,63.648,74.256,0.8160000000000001,42.432,49.776,76.70400000000001,80.784,61.2,0.8160000000000001,37.536,26.928,45.696,26.112000000000002,33.456,16.32,62.016
816,816,12.255,26.961000000000002,75.981,80.066,36.765,64.543,49.02,15.523,67.811,2.451,8.987,6.5360000000000005,67.811,43.301,76.798,35.131,66.994,28.595,28.595,52.288000000000004,70.262
817,817,67.07600000000001,6.5440000000000005,33.538000000000004,41.718,4.908,10.634,67.894,21.268,14.724,26.994,27.812,31.084,56.442,80.982,55.624,44.99,41.718,71.984,30.266000000000002,22.086000000000002,8.18
818,818,18.837,2.457,19.656,6.5520000000000005,57.33,5.7330000000000005,7.371,20.475,5.7330000000000005,65.52,23.751,58.149,27.846,76.167,31.122,49.14,16.38,55.692,43.407000000000004,32.76,16.38
819,819,14.76,44.28,53.300000000000004,68.06,27.88,82.0,20.5,3.2800000000000002,34.44,41.0,81.18,19.68,1.6400000000000001,45.1,1.6400000000000001,82.82000000000001,41.82,76.26,54.120000000000005,53.300000000000004,22.14
820,820,40.229,0.8210000000000001,56.649,19.704,26.272000000000002,56.649,70.606,68.964,10.673,5.747,39.408,65.68,29.556,73.89,32.84,41.050000000000004,9.031,73.89,11.494,62.396,17.241
821,821,17.262,35.346000000000004,18.906,70.69200000000001,70.69200000000001,22.194,23.016000000000002,24.66,52.608000000000004,41.1,32.88,73.98,60.828,2.466,81.378,32.88,78.912,6.5760000000000005,61.65,45.21,61.65
822,822,4.938,67.486,27.159,62.548,64.194,51.026,23.044,68.309,30.451,56.787,79.008,55.964,40.327,25.513,59.256,83.123,69.132,26.336000000000002,45.265,28.805,65.017
823,823,34.608000000000004,46.144,30.488,24.72,64.272,32.136,83.224,74.984,9.064,61.800000000000004,14.832,7.416,71.688,64.272,76.632,29.664,37.08,36.256,46.144,19.776,11.536
824,824,66.825,53.625,7.425,40.425000000000004,68.47500000000001,81.675,9.9,53.625,56.925000000000004,44.550000000000004,40.425000000000004,78.375,67.65,26.400000000000002,28.05,5.775,5.775,14.025,55.275,58.575,52.800000000000004
825,825,61.124,41.300000000000004,47.908,36.344,52.038000000000004,79.296,75.166,83.426,52.038000000000004,3.3040000000000003,49.56,71.036,26.432000000000002,72.688,16.52,66.08,30.562,62.776,26.432000000000002,47.082,8.26
